"pk_person_features","person_uri","occupation_sec1","coded_employer"
1366,http://www.wikidata.org/entity/Q1113588,university-teacher,university
1384,http://www.wikidata.org/entity/Q111450505,university-teacher,university
1385,http://www.wikidata.org/entity/Q111452,university-teacher,other
1388,http://www.wikidata.org/entity/Q111457529,university-teacher,publisher
1398,http://www.wikidata.org/entity/Q111503133,university-teacher,school
1401,http://www.wikidata.org/entity/Q111513412,university-teacher,education
1408,http://www.wikidata.org/entity/Q111536,university-teacher,education
1409,http://www.wikidata.org/entity/Q111541335,university-teacher,education
1417,http://www.wikidata.org/entity/Q111588661,local-politician,publisher
1420,http://www.wikidata.org/entity/Q111589663,pedagogue,publisher
1422,http://www.wikidata.org/entity/Q111593034,university-teacher,university
1425,http://www.wikidata.org/entity/Q111605031,professor,education
1426,http://www.wikidata.org/entity/Q111627577,university-teacher,publisher
1427,http://www.wikidata.org/entity/Q111630232,demographer,education
1429,http://www.wikidata.org/entity/Q111654969,university-teacher,university
1431,http://www.wikidata.org/entity/Q111662991,university-teacher,university
1435,http://www.wikidata.org/entity/Q111678916,university-teacher,education
1438,http://www.wikidata.org/entity/Q111686521,university-teacher,education
1439,http://www.wikidata.org/entity/Q111687872,university-teacher,education
1440,http://www.wikidata.org/entity/Q111694333,university-teacher,education
1441,http://www.wikidata.org/entity/Q111694654,university-teacher,university
1442,http://www.wikidata.org/entity/Q111698120,journalist,publisher
1448,http://www.wikidata.org/entity/Q111731027,university-teacher,publisher
1449,http://www.wikidata.org/entity/Q111731210,university-teacher,publisher
1450,http://www.wikidata.org/entity/Q111743980,university-teacher,publisher
1457,http://www.wikidata.org/entity/Q111766847,academic,education
1461,http://www.wikidata.org/entity/Q111796542,university-teacher,university
1464,http://www.wikidata.org/entity/Q111804750,university-teacher,publisher
1467,http://www.wikidata.org/entity/Q111833001,university-teacher,university
1468,http://www.wikidata.org/entity/Q111836078,university-teacher,university
1472,http://www.wikidata.org/entity/Q111902529,university-teacher,publisher
1473,http://www.wikidata.org/entity/Q111902719,university-teacher,publisher
1476,http://www.wikidata.org/entity/Q111909154,university-teacher,enterprise
1480,http://www.wikidata.org/entity/Q111917357,politician,university
1483,http://www.wikidata.org/entity/Q111966992,art-historian,GLAM
1487,http://www.wikidata.org/entity/Q111975875,journalist,organization
1489,http://www.wikidata.org/entity/Q111982954,teacher,education
1492,http://www.wikidata.org/entity/Q111987307,political-scientist,publisher
1498,http://www.wikidata.org/entity/Q112071182,politician,enterprise
1500,http://www.wikidata.org/entity/Q112079288,university-teacher,university
1508,http://www.wikidata.org/entity/Q112129103,university-teacher,organization
1509,http://www.wikidata.org/entity/Q112130509,university-teacher,education
1511,http://www.wikidata.org/entity/Q112134467,university-teacher,publisher
1516,http://www.wikidata.org/entity/Q1121770,university-teacher,publisher
1538,http://www.wikidata.org/entity/Q112238280,critic,university
1540,http://www.wikidata.org/entity/Q112239041,businessperson,enterprise
1545,http://www.wikidata.org/entity/Q112255795,university-teacher,education
1546,http://www.wikidata.org/entity/Q112257150,university-teacher,education
1547,http://www.wikidata.org/entity/Q112258481,university-teacher,education
1548,http://www.wikidata.org/entity/Q112258992,university-teacher,education
1549,http://www.wikidata.org/entity/Q112258994,university-teacher,education
1555,http://www.wikidata.org/entity/Q112290402,university-teacher,education
1562,http://www.wikidata.org/entity/Q112342875,university-teacher,publisher
1568,http://www.wikidata.org/entity/Q112343257,university-teacher,university
1569,http://www.wikidata.org/entity/Q112343288,university-teacher,publisher
1570,http://www.wikidata.org/entity/Q112343290,university-teacher,university
1573,http://www.wikidata.org/entity/Q112343562,university-teacher,publisher
1575,http://www.wikidata.org/entity/Q112343673,university-teacher,publisher
1576,http://www.wikidata.org/entity/Q112343760,university-teacher,publisher
1577,http://www.wikidata.org/entity/Q112343793,university-teacher,school
1578,http://www.wikidata.org/entity/Q112343834,university-teacher,education
1580,http://www.wikidata.org/entity/Q112343951,university-teacher,education
1589,http://www.wikidata.org/entity/Q112347981,psychologist,publisher
1600,http://www.wikidata.org/entity/Q112352348,university-teacher,university
1613,http://www.wikidata.org/entity/Q112357618,university-teacher,organization
1616,http://www.wikidata.org/entity/Q112360245,social-scientist,publisher
1619,http://www.wikidata.org/entity/Q112361949,jurist,publisher
1625,http://www.wikidata.org/entity/Q112364517,university-teacher,education
1634,http://www.wikidata.org/entity/Q112367790,university-teacher,university
1668,http://www.wikidata.org/entity/Q112369362,opinion-journalist,education
1689,http://www.wikidata.org/entity/Q112370952,political-scientist,university
1696,http://www.wikidata.org/entity/Q112371683,philosopher,institute
1723,http://www.wikidata.org/entity/Q112375371,professor,university
1736,http://www.wikidata.org/entity/Q112377001,writer,publisher
1782,http://www.wikidata.org/entity/Q112381573,university-teacher,education
1801,http://www.wikidata.org/entity/Q112384172,theologian,organization
1865,http://www.wikidata.org/entity/Q112391426,university-teacher,education
1889,http://www.wikidata.org/entity/Q112394777,librarian,GLAM
1890,http://www.wikidata.org/entity/Q112395551,anthropologist,institution
1903,http://www.wikidata.org/entity/Q112396851,professor,education
1956,http://www.wikidata.org/entity/Q112403681,professor,education
1958,http://www.wikidata.org/entity/Q112404264,university-teacher,organization
2034,http://www.wikidata.org/entity/Q112412659,political-scientist,publisher
2078,http://www.wikidata.org/entity/Q112416566,university-teacher,publisher
2087,http://www.wikidata.org/entity/Q112417333,university-teacher,education
2091,http://www.wikidata.org/entity/Q112417620,lecturer,publisher
2117,http://www.wikidata.org/entity/Q112419946,university-teacher,education
2119,http://www.wikidata.org/entity/Q112420107,social-anthropologist,publisher
2155,http://www.wikidata.org/entity/Q112425912,economist,organization
2169,http://www.wikidata.org/entity/Q112427059,university-teacher,university
2195,http://www.wikidata.org/entity/Q112427976,university-teacher,education
2205,http://www.wikidata.org/entity/Q112429094,social-scientist,organization
2241,http://www.wikidata.org/entity/Q112433585,university-teacher,university
2262,http://www.wikidata.org/entity/Q112435406,historian,publisher
2284,http://www.wikidata.org/entity/Q112437507,university-teacher,education
2297,http://www.wikidata.org/entity/Q112438564,professor,education
2307,http://www.wikidata.org/entity/Q112439310,psychologist,publisher
2324,http://www.wikidata.org/entity/Q112440966,anthropologist,publisher
2325,http://www.wikidata.org/entity/Q112441131,university-teacher,university
2340,http://www.wikidata.org/entity/Q112442526,university-teacher,university
2357,http://www.wikidata.org/entity/Q112443578,historian,education
2461,http://www.wikidata.org/entity/Q112451099,university-teacher,institute
2469,http://www.wikidata.org/entity/Q112451712,university-teacher,education
2521,http://www.wikidata.org/entity/Q112455508,political-scientist,education
2529,http://www.wikidata.org/entity/Q112456168,university-teacher,education
2533,http://www.wikidata.org/entity/Q112456617,professor,education
2645,http://www.wikidata.org/entity/Q112468586,university-teacher,university
2646,http://www.wikidata.org/entity/Q112468648,university-teacher,education
2651,http://www.wikidata.org/entity/Q112468950,university-teacher,education
2658,http://www.wikidata.org/entity/Q112469337,university-teacher,education
2663,http://www.wikidata.org/entity/Q112469884,lecturer,education
2665,http://www.wikidata.org/entity/Q112469892,university-teacher,publisher
2668,http://www.wikidata.org/entity/Q112470075,philosopher,publisher
2682,http://www.wikidata.org/entity/Q112472352,geographer,education
2685,http://www.wikidata.org/entity/Q112472553,historian,university
2697,http://www.wikidata.org/entity/Q112473123,university-teacher,education
2701,http://www.wikidata.org/entity/Q112473332,university-teacher,publisher
2726,http://www.wikidata.org/entity/Q112475445,political-scientist,publisher
2731,http://www.wikidata.org/entity/Q112476088,historian,university
2751,http://www.wikidata.org/entity/Q112477540,university-teacher,education
2801,http://www.wikidata.org/entity/Q112482056,university-teacher,education
2834,http://www.wikidata.org/entity/Q112484028,university-teacher,university
2889,http://www.wikidata.org/entity/Q112488223,university-teacher,education
2902,http://www.wikidata.org/entity/Q112488607,political-scientist,agency
2928,http://www.wikidata.org/entity/Q112489959,university-teacher,organization
2929,http://www.wikidata.org/entity/Q112490017,university-teacher,organization
2961,http://www.wikidata.org/entity/Q112492212,university-teacher,university
2965,http://www.wikidata.org/entity/Q112492449,university-teacher,university
2966,http://www.wikidata.org/entity/Q112492477,political-scientist,education
2974,http://www.wikidata.org/entity/Q112492845,writer,university
2980,http://www.wikidata.org/entity/Q112493082,university-teacher,university
2992,http://www.wikidata.org/entity/Q112493533,university-teacher,publisher
2997,http://www.wikidata.org/entity/Q112493637,university-teacher,publisher
3008,http://www.wikidata.org/entity/Q112494288,university-teacher,organization
3009,http://www.wikidata.org/entity/Q112494380,university-teacher,publisher
3013,http://www.wikidata.org/entity/Q112494710,university-teacher,university
3049,http://www.wikidata.org/entity/Q112496850,university-teacher,other
3067,http://www.wikidata.org/entity/Q112497809,university-teacher,publisher
3075,http://www.wikidata.org/entity/Q112498035,university-teacher,organization
3103,http://www.wikidata.org/entity/Q112499852,university-teacher,education
3108,http://www.wikidata.org/entity/Q112500250,university-teacher,education
3109,http://www.wikidata.org/entity/Q112500330,university-teacher,education
3127,http://www.wikidata.org/entity/Q112501204,university-teacher,education
3143,http://www.wikidata.org/entity/Q112502,university-teacher,publisher
3150,http://www.wikidata.org/entity/Q112502373,university-teacher,education
3160,http://www.wikidata.org/entity/Q112502705,university-teacher,organization
3165,http://www.wikidata.org/entity/Q112502942,university-teacher,publisher
3176,http://www.wikidata.org/entity/Q112503293,university-teacher,education
3179,http://www.wikidata.org/entity/Q112503468,university-teacher,organization
3183,http://www.wikidata.org/entity/Q112503668,university-teacher,university
3188,http://www.wikidata.org/entity/Q112503994,university-teacher,education
3216,http://www.wikidata.org/entity/Q112505000,university-teacher,university
