person_uri,labelPer,birthYear,gender,labelPlace,geometry,REGION,NAME_ENGL,coded_country,periodsActivity,pk_person_features,occupation_sec1,coded_employer
http://www.wikidata.org/entity/Q13032999,Tamas Padziava,1906,male,Piarchulieva,POINT (27.426667 55.703611),Eastern Europe,Belarus,Baltic States Fin. Belar.,1946-1970,7377,other,other
http://www.wikidata.org/entity/Q711172,W. Ross Ashby,1903,male,London,POINT (-0.1275 51.507222),Northern Europe,United Kingdom,United Kingdom,1946-1970,16387,university-teacher,education
http://www.wikidata.org/entity/Q107506,Wolfram Eberhard,1909,male,Potsdam,POINT (13.066667 52.4),Western Europe,Germany,Germany,1946-1970,739,other,education
http://www.wikidata.org/entity/Q504319,David Riesman,1909,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1946-1970,13697,university-teacher,education
http://www.wikidata.org/entity/Q128126,Claude Lévi-Strauss,1908,male,Brussels,POINT (4.351667 50.846667),Western Europe,Belgium,Belgium Netherl.,1946-1970,7264,writer,education
http://www.wikidata.org/entity/Q1604020,Helmut Wagner,1904,male,Dresden,POINT (13.738144 51.049329),Western Europe,Germany,Germany,1946-1970,8818,university-teacher,education
http://www.wikidata.org/entity/Q67645,Eugen Kogon,1903,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1946-1970,16181,university-teacher,university
http://www.wikidata.org/entity/Q67672,Alfred Müller-Armack,1901,male,Essen,POINT (7.013055 51.450833),Western Europe,Germany,Germany,1946-1970,16184,university-teacher,publisher
http://www.wikidata.org/entity/Q27859460,Ira De Augustine Reid,1901,male,Clifton Forge,POINT (-79.823584 37.819801),Northern America,United States,United States Can.,1946-1970,11289,university-teacher,education
http://www.wikidata.org/entity/Q130917,Franz Six,1909,male,Mannheim,POINT (8.466111 49.487778),Western Europe,Germany,Germany,1946-1970,7458,university-teacher,publisher
http://www.wikidata.org/entity/Q19296052,Max Ernst Graf zu Solms-Rödelheim,1910,male,Strasbourg,POINT (7.752222 48.573333),Western Europe,France,France,1946-1970,9845,university-teacher,organization
http://www.wikidata.org/entity/Q18540734,Traian Herseni,1907,male,Recea,POINT (24.944722 45.730833),Eastern Europe,Romania,Central Europe,1946-1970,9644,historian,publisher
http://www.wikidata.org/entity/Q55772573,Pierre Marthelot,1909,male,Joigny,POINT (3.397222 47.982222),Western Europe,France,France,1946-1970,14370,university-teacher,education
http://www.wikidata.org/entity/Q76112,René König,1906,male,Magdeburg,POINT (11.639961 52.131589),Western Europe,Germany,Germany,1946-1970,16734,university-teacher,publisher
http://www.wikidata.org/entity/Q98989,Richard Fritz Behrendt,1908,male,Gliwice,POINT (18.665833 50.294167),Eastern Europe,Poland,Poland,1946-1970,18980,university-teacher,publisher
http://www.wikidata.org/entity/Q1688305,Sérgio Buarque de Holanda,1902,male,São Paulo,POINT (-46.633947 -23.550394),South America,Brazil,South America,1946-1970,9165,writer,education
http://www.wikidata.org/entity/Q2562961,Werner Ziegenfuß,1904,male,Essen,POINT (7.013055 51.450833),Western Europe,Germany,Germany,1946-1970,11061,university-teacher,organization
http://www.wikidata.org/entity/Q6187630,Jessie Bernard,1903,female,Minneapolis,POINT (-93.269167 44.981945),Northern America,United States,United States Can.,1946-1970,15528,writer,education
http://www.wikidata.org/entity/Q3184951,Joseph Folliet,1903,male,1st arrondissement of Lyon,POINT (4.833628 45.768719),Western Europe,France,France,1946-1970,12124,writer,other
http://www.wikidata.org/entity/Q25649,Saul Alinsky,1909,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1946-1970,11063,writer,organization
http://www.wikidata.org/entity/Q1111892,Leslie Kish,1910,male,Poprad,POINT (20.3 49.05),Eastern Europe,Slovakia,Central Europe,1946-1970,1342,other,education
http://www.wikidata.org/entity/Q211095,George S. Wise,1906,male,Pinsk,POINT (26.103055 52.115278),Eastern Europe,Belarus,Baltic States Fin. Belar.,1946-1970,10347,other,education
http://www.wikidata.org/entity/Q162597,Henri Lefebvre,1901,male,Hagetmau,POINT (-0.593611 43.655278),Western Europe,France,France,1946-1970,8920,university-teacher,university
http://www.wikidata.org/entity/Q5417064,Everett Stonequist,1901,male,Worcester,POINT (-71.798889 42.271389),Northern America,United States,United States Can.,1946-1970,14038,university-teacher,education
http://www.wikidata.org/entity/Q61616,Arnold Gehlen,1904,male,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1946-1970,15464,philosopher,publisher
http://www.wikidata.org/entity/Q163171,George C. Homans,1910,male,Boston,POINT (-71.057778 42.360278),Northern America,United States,United States Can.,1946-1970,8945,economist,education
http://www.wikidata.org/entity/Q1536275,Hans Mokre,1901,male,Bruck an der Mur,POINT (15.268611 47.410556),Western Europe,Austria,Austria Hungary,1946-1970,8516,university-teacher,publisher
http://www.wikidata.org/entity/Q1039705,Carl Mayer,1902,male,Pforzheim,POINT (8.702953 48.890885),Western Europe,Germany,Germany,1946-1970,269,university-teacher,agency
http://www.wikidata.org/entity/Q47008688,Leo Srole,1908,male,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1946-1970,13363,scientist,education
http://www.wikidata.org/entity/Q9342197,Stanisław Karol Rychliński,1903,male,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1946-1970,17736,university-teacher,school
http://www.wikidata.org/entity/Q1351843,Jean Fourastié,1907,male,Saint-Benin-d'Azy,POINT (3.392778 46.999444),Western Europe,France,France,1946-1970,7921,writer,education
http://www.wikidata.org/entity/Q25820510,Evert Willem Hofstee,1909,male,Westeremden,POINT (6.7106 53.3436),Western Europe,Netherlands,Belgium Netherl.,1946-1970,11076,university-teacher,university
http://www.wikidata.org/entity/Q125836,Eva Lips,1906,female,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1946-1970,7016,university-teacher,publisher
http://www.wikidata.org/entity/Q315542,George Gallup,1901,male,Jefferson,POINT (-94.376667 42.016667),Northern America,United States,United States Can.,1946-1970,12025,journalist,education
http://www.wikidata.org/entity/Q4723323,Alfred R. Lindesmith,1905,male,Clinton Falls Township,POINT (-93.237222 44.1375),Northern America,United States,United States Can.,1946-1970,13421,university-teacher,education
http://www.wikidata.org/entity/Q7411252,Samuel Delbert Clark,1910,male,Lloydminster,POINT (-110.005 53.278333),Northern America,Canada,United States Can.,1946-1970,16636,university-teacher,publisher
http://www.wikidata.org/entity/Q314462,Harold Lasswell,1902,male,Donnellson,POINT (-89.4742 39.0311),Northern America,United States,United States Can.,1946-1970,12015,political-scientist,education
http://www.wikidata.org/entity/Q314252,Gregory Bateson,1904,male,Grantchester,POINT (0.095 52.179),Northern Europe,United Kingdom,United Kingdom,1946-1970,12011,university-teacher,facility
http://www.wikidata.org/entity/Q2582212,Willy Strzelewicz,1905,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,11077,university-teacher,university
http://www.wikidata.org/entity/Q73680,Sigmund Neumann,1904,male,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1946-1970,16608,university-teacher,education
http://www.wikidata.org/entity/Q5441828,Feliks Gross,1906,male,Kraków,POINT (19.937222 50.061389),Eastern Europe,Poland,Poland,1946-1970,14048,scientist,education
http://www.wikidata.org/entity/Q1583246,Hans Zeisel,1905,male,Kadaň,POINT (13.271397 50.376086),Eastern Europe,Czechia,Czechia,1946-1970,8710,university-teacher,education
http://www.wikidata.org/entity/Q312843,Robert K. Merton,1910,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1946-1970,11997,university-teacher,education
http://www.wikidata.org/entity/Q2516728,Aleksey Rumyantsev,1905,male,Kostroma Governorate,POINT (40.933333 57.766667),European Russia,Russian Federation,Russian Federation,1946-1970,10989,politician,organization
http://www.wikidata.org/entity/Q4719034,Alexander H. Leighton,1908,male,Philadelphia,POINT (-75.163611 39.952778),Northern America,United States,United States Can.,1946-1970,13413,other,education
http://www.wikidata.org/entity/Q1111269,Otto Neuloh,1902,male,Eickel,POINT (7.177222 51.513611),Western Europe,Germany,Germany,1946-1970,1331,university-teacher,publisher
http://www.wikidata.org/entity/Q3174684,Jean Stoetzel,1910,male,Saint-Dié-des-Vosges,POINT (6.949167 48.284167),Western Europe,France,France,1946-1970,12103,psychologist,education
http://www.wikidata.org/entity/Q6263871,John W. M. Whiting,1908,male,Martha's Vineyard,POINT (-70.616667 41.4),Northern America,United States,United States Can.,1946-1970,15643,university-teacher,education
http://www.wikidata.org/entity/Q461121,Harold Garfinkel,1917,male,Newark,POINT (-74.172222 40.735556),Northern America,United States,United States Can.,1946-1970,13298,university-teacher,education
http://www.wikidata.org/entity/Q1701948,John Todd,1911,male,Carnacally,POINT (-6.29567 54.227521),Northern Europe,United Kingdom,United Kingdom,1946-1970,9227,university-teacher,education
http://www.wikidata.org/entity/Q1537994,Gordon Zahn,1918,male,Milwaukee,POINT (-87.95 43.05),Northern America,United States,United States Can.,1946-1970,8517,university-teacher,education
http://www.wikidata.org/entity/Q4598174,Bernard Berelson,1912,male,Spokane,POINT (-117.4235 47.657195),Northern America,United States,United States Can.,1946-1970,13296,university-teacher,education
http://www.wikidata.org/entity/Q508217,Robert Escarpit,1918,male,Saint-Macaire,POINT (-0.226317 44.565239),Western Europe,France,France,1946-1970,13742,politician,newspaper
http://www.wikidata.org/entity/Q215656,Joachim Israel,1920,male,Karlsruhe,POINT (8.4 49.016667),Western Europe,Germany,Germany,1946-1970,10449,university-teacher,organization
http://www.wikidata.org/entity/Q2159863,Robin Murphy Williams,1914,male,Hillsborough,POINT (-79.104167 36.070555),Northern America,United States,United States Can.,1946-1970,10464,university-teacher,education
http://www.wikidata.org/entity/Q513448,Lucien Goldmann,1913,male,Bucharest,POINT (26.097778 44.413361),Eastern Europe,Romania,Central Europe,1946-1970,13787,university-teacher,education
http://www.wikidata.org/entity/Q215834,Peter Blau,1918,male,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,10461,university-teacher,education
http://www.wikidata.org/entity/Q15435910,Maria Dorothea Simon,1918,female,Vienna,POINT (16.3725 48.208333),Western Europe,Austria,Austria Hungary,1946-1970,8547,psychologist,education
http://www.wikidata.org/entity/Q11769203,Maria Turlejska,1918,female,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1946-1970,5962,historian,institution
http://www.wikidata.org/entity/Q4710887,Albert N. Whiting,1917,male,Navesink,POINT (-74.0405 40.4011),Northern America,United States,United States Can.,1946-1970,13390,other,education
http://www.wikidata.org/entity/Q11730872,Józef Majka,1918,male,Suchorzów,POINT (21.5833 50.5),Eastern Europe,Poland,Poland,1946-1970,5880,philosopher,university
http://www.wikidata.org/entity/Q2134762,Sjoerd Groenman,1913,male,Roosendaal,POINT (4.45 51.533333),Western Europe,Netherlands,Belgium Netherl.,1946-1970,10393,university-teacher,organization
http://www.wikidata.org/entity/Q20973595,Wanda Leopold,1920,female,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1946-1970,10294,other,publisher
http://www.wikidata.org/entity/Q1690107,Joachim Giers,1911,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,9175,university-teacher,university
http://www.wikidata.org/entity/Q214256,Gabriele Wülker,1911,female,Frankfurt (Oder),POINT (14.551667 52.342083),Western Europe,Germany,Germany,1946-1970,10408,university-teacher,agency
http://www.wikidata.org/entity/Q1512794,Gerhard Wurzbacher,1912,male,Zwickau,POINT (12.496111 50.718889),Western Europe,Germany,Germany,1946-1970,8471,university-teacher,organization
http://www.wikidata.org/entity/Q20829491,Józef Kwiatek,1911,male,Psary Wielkie,POINT (17.5 52.35),Eastern Europe,Poland,Poland,1946-1970,10257,other,publisher
http://www.wikidata.org/entity/Q214958,Lewis A. Coser,1913,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,10418,university-teacher,education
http://www.wikidata.org/entity/Q117624398,Karl F. Schuessler,1915,male,Quincy,POINT (-91.388611 39.932222),Northern America,United States,United States Can.,1946-1970,5946,university-teacher,education
http://www.wikidata.org/entity/Q4460326,James D. Thompson,1920,male,Indianapolis,POINT (-86.158056 39.768611),Northern America,United States,United States Can.,1946-1970,13180,university-teacher,education
http://www.wikidata.org/entity/Q444704,Jacques de Mahieu,1915,male,Marseille,POINT (5.376389 43.296667),Western Europe,France,France,1946-1970,13167,university-teacher,publisher
http://www.wikidata.org/entity/Q1538068,Gordon Rattray Taylor,1911,male,Eastbourne,POINT (0.286111 50.766389),Northern Europe,United Kingdom,United Kingdom,1946-1970,8518,journalist,other
http://www.wikidata.org/entity/Q1539153,Gottfried Eisermann,1918,male,Berlin,POINT (13.383333 52.516667),Western Europe,Germany,Germany,1946-1970,8519,university-teacher,publisher
http://www.wikidata.org/entity/Q504687,Louis Guttman,1916,male,Brooklyn,POINT (-73.949722 40.650833),Northern America,United States,United States Can.,1946-1970,13701,university-teacher,education
http://www.wikidata.org/entity/Q21517986,Marthe Versichelen,1917,female,Ghent,POINT (3.725278 51.053611),Western Europe,Belgium,Belgium Netherl.,1946-1970,10430,university-teacher,education
http://www.wikidata.org/entity/Q47009171,Jacques Vernant,1912,male,18th arrondissement of Paris,POINT (2.344447 48.89215),Western Europe,France,France,1946-1970,13364,university-teacher,institute
http://www.wikidata.org/entity/Q2129632,Ralph Herbert Turner,1919,male,Effingham,POINT (-88.5458 39.1208),Northern America,United States,United States Can.,1946-1970,10390,university-teacher,education
http://www.wikidata.org/entity/Q1518977,Harry Maòr,1914,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1946-1970,8484,other,university
http://www.wikidata.org/entity/Q11730001,Józef Burszta,1914,male,Grodzisko Dolne,POINT (22.45 50.15),Eastern Europe,Poland,Poland,1946-1970,5876,university-teacher,publisher
http://www.wikidata.org/entity/Q2848793,André Virel,1920,male,Douai,POINT (3.079167 50.370833),Western Europe,France,France,1946-1970,11453,university-teacher,institution
http://www.wikidata.org/entity/Q1254323,Edwin M. Lemert,1912,male,Cincinnati,POINT (-84.5125 39.1),Northern America,United States,United States Can.,1946-1970,6976,university-teacher,education
http://www.wikidata.org/entity/Q1338858,Henri Tajfel,1919,male,Włocławek,POINT (19.05 52.65),Eastern Europe,Poland,Poland,1946-1970,7808,university-teacher,education
http://www.wikidata.org/entity/Q312837,C. Wright Mills,1916,male,Waco,POINT (-97.147222 31.549167),Northern America,United States,United States Can.,1946-1970,11996,university-teacher,education
http://www.wikidata.org/entity/Q3123912,Gérard Dion,1912,male,Quebec,POINT (-72 52),Northern America,Canada,United States Can.,1946-1970,11981,university-teacher,publisher
http://www.wikidata.org/entity/Q2636685,Alan Fox,1920,male,London,POINT (-0.1275 51.507222),Northern Europe,United Kingdom,United Kingdom,1946-1970,11138,university-teacher,education
http://www.wikidata.org/entity/Q1333105,Robert Nisbet,1913,male,Los Angeles,POINT (-118.24368 34.05223),Northern America,United States,United States Can.,1946-1970,7693,university-teacher,education
http://www.wikidata.org/entity/Q2570134,Wilbert E. Moore,1914,male,Elma,POINT (-123.406389 47.005556),Northern America,United States,United States Can.,1946-1970,11066,university-teacher,education
